h3_index,lat,lon,heading,s3_key,fetched_at,status
8944a900823ffff,28.5239505,-81.3703186,180,bronze/images/orlando/8944a900823ffff_180.jpg,2026-04-14T18:16:48.381489+00:00,ok
8944a900823ffff,28.5239505,-81.3703186,270,bronze/images/orlando/8944a900823ffff_270.jpg,2026-04-14T18:16:49.081669+00:00,ok
8944a900823ffff,28.5239505,-81.3703186,0,bronze/images/orlando/8944a900823ffff_0.jpg,2026-04-14T18:16:49.150571+00:00,cached
8944a900823ffff,28.5239505,-81.3703186,90,bronze/images/orlando/8944a900823ffff_90.jpg,2026-04-14T18:16:49.228908+00:00,cached
8944a900823ffff,28.5239505,-81.3703186,180,bronze/images/orlando/8944a900823ffff_180.jpg,2026-04-14T18:16:49.299325+00:00,cached
8944a900823ffff,28.5239505,-81.3703186,270,bronze/images/orlando/8944a900823ffff_270.jpg,2026-04-14T18:16:49.371704+00:00,cached
8944a900827ffff,28.5261136,-81.372333,0,bronze/images/orlando/8944a900827ffff_0.jpg,2026-04-14T18:16:50.100215+00:00,ok
8944a900827ffff,28.5261136,-81.372333,90,bronze/images/orlando/8944a900827ffff_90.jpg,2026-04-14T18:16:50.750747+00:00,ok
8944a900827ffff,28.5261136,-81.372333,180,bronze/images/orlando/8944a900827ffff_180.jpg,2026-04-14T18:16:51.407794+00:00,ok
8944a900827ffff,28.5261136,-81.372333,270,bronze/images/orlando/8944a900827ffff_270.jpg,2026-04-14T18:16:52.033473+00:00,ok
8944a900827ffff,28.5261136,-81.372333,0,bronze/images/orlando/8944a900827ffff_0.jpg,2026-04-14T18:16:52.114107+00:00,cached
8944a900827ffff,28.5261136,-81.372333,90,bronze/images/orlando/8944a900827ffff_90.jpg,2026-04-14T18:16:52.186262+00:00,cached
8944a900827ffff,28.5261136,-81.372333,180,bronze/images/orlando/8944a900827ffff_180.jpg,2026-04-14T18:16:52.267577+00:00,cached
8944a900827ffff,28.5261136,-81.372333,270,bronze/images/orlando/8944a900827ffff_270.jpg,2026-04-14T18:16:52.341971+00:00,cached
8944a90082bffff,28.5247493,-81.3681889,0,bronze/images/orlando/8944a90082bffff_0.jpg,2026-04-14T18:16:53.070353+00:00,ok
8944a90082bffff,28.5247493,-81.3681889,90,bronze/images/orlando/8944a90082bffff_90.jpg,2026-04-14T18:16:53.729351+00:00,ok
8944a90082bffff,28.5247493,-81.3681889,180,bronze/images/orlando/8944a90082bffff_180.jpg,2026-04-14T18:16:54.324255+00:00,ok
8944a90082bffff,28.5247493,-81.3681889,270,bronze/images/orlando/8944a90082bffff_270.jpg,2026-04-14T18:16:54.875921+00:00,ok
8944a90082bffff,28.5247493,-81.3681889,0,bronze/images/orlando/8944a90082bffff_0.jpg,2026-04-14T18:16:54.953107+00:00,cached
8944a90082bffff,28.5247493,-81.3681889,90,bronze/images/orlando/8944a90082bffff_90.jpg,2026-04-14T18:16:55.023468+00:00,cached
8944a90082bffff,28.5247493,-81.3681889,180,bronze/images/orlando/8944a90082bffff_180.jpg,2026-04-14T18:16:55.095338+00:00,cached
8944a90082bffff,28.5247493,-81.3681889,270,bronze/images/orlando/8944a90082bffff_270.jpg,2026-04-14T18:16:55.164544+00:00,cached
8944a90082fffff,28.526637,-81.3692497,0,bronze/images/orlando/8944a90082fffff_0.jpg,2026-04-14T18:16:55.850621+00:00,ok
8944a90082fffff,28.526637,-81.3692497,90,bronze/images/orlando/8944a90082fffff_90.jpg,2026-04-14T18:16:56.470391+00:00,ok
8944a90082fffff,28.526637,-81.3692497,180,bronze/images/orlando/8944a90082fffff_180.jpg,2026-04-14T18:16:56.967271+00:00,ok
8944a90082fffff,28.526637,-81.3692497,270,bronze/images/orlando/8944a90082fffff_270.jpg,2026-04-14T18:16:57.485843+00:00,ok
8944a90082fffff,28.526637,-81.3692497,0,bronze/images/orlando/8944a90082fffff_0.jpg,2026-04-14T18:16:57.821716+00:00,cached
8944a90082fffff,28.526637,-81.3692497,90,bronze/images/orlando/8944a90082fffff_90.jpg,2026-04-14T18:16:57.890323+00:00,cached
8944a90082fffff,28.526637,-81.3692497,180,bronze/images/orlando/8944a90082fffff_180.jpg,2026-04-14T18:16:57.960403+00:00,cached
8944a90082fffff,28.526637,-81.3692497,270,bronze/images/orlando/8944a90082fffff_270.jpg,2026-04-14T18:16:58.026211+00:00,cached
8944a900833ffff,28.520275,-81.3722756,0,bronze/images/orlando/8944a900833ffff_0.jpg,2026-04-14T18:16:58.791735+00:00,ok
8944a900833ffff,28.520275,-81.3722756,90,bronze/images/orlando/8944a900833ffff_90.jpg,2026-04-14T18:16:59.324391+00:00,ok
8944a900833ffff,28.520275,-81.3722756,180,bronze/images/orlando/8944a900833ffff_180.jpg,2026-04-14T18:17:00.273002+00:00,ok
8944a900833ffff,28.520275,-81.3722756,270,bronze/images/orlando/8944a900833ffff_270.jpg,2026-04-14T18:17:01.122990+00:00,ok
8944a900833ffff,28.520275,-81.3722756,0,bronze/images/orlando/8944a900833ffff_0.jpg,2026-04-14T18:17:01.194382+00:00,cached
8944a900833ffff,28.520275,-81.3722756,90,bronze/images/orlando/8944a900833ffff_90.jpg,2026-04-14T18:17:01.264003+00:00,cached
8944a900833ffff,28.520275,-81.3722756,180,bronze/images/orlando/8944a900833ffff_180.jpg,2026-04-14T18:17:01.336850+00:00,cached
8944a900833ffff,28.520275,-81.3722756,270,bronze/images/orlando/8944a900833ffff_270.jpg,2026-04-14T18:17:01.410402+00:00,cached
8944a900837ffff,28.5239163,-81.3740165,0,bronze/images/orlando/8944a900837ffff_0.jpg,2026-04-14T18:17:02.232468+00:00,ok
8944a900837ffff,28.5239163,-81.3740165,90,bronze/images/orlando/8944a900837ffff_90.jpg,2026-04-14T18:17:02.830879+00:00,ok
8944a900837ffff,28.5239163,-81.3740165,180,bronze/images/orlando/8944a900837ffff_180.jpg,2026-04-14T18:17:03.387277+00:00,ok
8944a900837ffff,28.5239163,-81.3740165,270,bronze/images/orlando/8944a900837ffff_270.jpg,2026-04-14T18:17:03.954705+00:00,ok
8944a900837ffff,28.5239163,-81.3740165,0,bronze/images/orlando/8944a900837ffff_0.jpg,2026-04-14T18:17:04.026415+00:00,cached
8944a900837ffff,28.5239163,-81.3740165,90,bronze/images/orlando/8944a900837ffff_90.jpg,2026-04-14T18:17:04.095136+00:00,cached
8944a900837ffff,28.5239163,-81.3740165,180,bronze/images/orlando/8944a900837ffff_180.jpg,2026-04-14T18:17:04.161193+00:00,cached
8944a900837ffff,28.5239163,-81.3740165,270,bronze/images/orlando/8944a900837ffff_270.jpg,2026-04-14T18:17:04.227076+00:00,cached
8944a90083bffff,28.5216921,-81.3681765,0,bronze/images/orlando/8944a90083bffff_0.jpg,2026-04-14T18:17:05.037524+00:00,ok
8944a90083bffff,28.5216921,-81.3681765,90,bronze/images/orlando/8944a90083bffff_90.jpg,2026-04-14T18:17:05.662481+00:00,ok
8944a90083bffff,28.5216921,-81.3681765,180,bronze/images/orlando/8944a90083bffff_180.jpg,2026-04-14T18:17:06.199958+00:00,ok
8944a90083bffff,28.5216921,-81.3681765,270,bronze/images/orlando/8944a90083bffff_270.jpg,2026-04-14T18:17:06.946133+00:00,ok
8944a90083bffff,28.5216921,-81.3681765,0,bronze/images/orlando/8944a90083bffff_0.jpg,2026-04-14T18:17:07.012077+00:00,cached
8944a90083bffff,28.5216921,-81.3681765,90,bronze/images/orlando/8944a90083bffff_90.jpg,2026-04-14T18:17:07.086296+00:00,cached
8944a90083bffff,28.5216921,-81.3681765,180,bronze/images/orlando/8944a90083bffff_180.jpg,2026-04-14T18:17:07.155844+00:00,cached
8944a90083bffff,28.5216921,-81.3681765,270,bronze/images/orlando/8944a90083bffff_270.jpg,2026-04-14T18:17:07.250585+00:00,cached
8944a900843ffff,28.515544,-81.3598854,0,bronze/images/orlando/8944a900843ffff_0.jpg,2026-04-14T18:17:08.078175+00:00,ok
8944a900843ffff,28.515544,-81.3598854,90,bronze/images/orlando/8944a900843ffff_90.jpg,2026-04-14T18:17:08.734826+00:00,ok
8944a900843ffff,28.515544,-81.3598854,180,bronze/images/orlando/8944a900843ffff_180.jpg,2026-04-14T18:17:10.353407+00:00,ok
8944a900843ffff,28.515544,-81.3598854,270,bronze/images/orlando/8944a900843ffff_270.jpg,2026-04-14T18:17:10.887618+00:00,ok
8944a900843ffff,28.515544,-81.3598854,0,bronze/images/orlando/8944a900843ffff_0.jpg,2026-04-14T18:17:10.956706+00:00,cached
