h3_index,lat,lon,heading,s3_key,fetched_at,status
89441e70033ffff,27.339327,-82.518558,90,bronze/images/89441e70033ffff_90.jpg,2026-04-08T00:06:57.723744+00:00,cached
89441e70037ffff,27.3408274,-82.5208393,0,bronze/images/89441e70037ffff_0.jpg,2026-04-08T00:06:58.591081+00:00,ok
89441e70037ffff,27.3408274,-82.5208393,90,bronze/images/89441e70037ffff_90.jpg,2026-04-08T00:06:59.261760+00:00,ok
89441e70037ffff,27.34108,-82.521546,0,bronze/images/89441e70037ffff_0.jpg,2026-04-08T00:06:59.306724+00:00,cached
89441e70037ffff,27.34108,-82.521546,90,bronze/images/89441e70037ffff_90.jpg,2026-04-08T00:06:59.351353+00:00,cached
89441e7003bffff,27.339778,-82.5160826,0,bronze/images/89441e7003bffff_0.jpg,2026-04-08T00:07:00.298711+00:00,ok
89441e7003bffff,27.339778,-82.5160826,90,bronze/images/89441e7003bffff_90.jpg,2026-04-08T00:07:00.984002+00:00,ok
89441e7003bffff,27.339778,-82.5160826,0,bronze/images/89441e7003bffff_0.jpg,2026-04-08T00:07:01.036745+00:00,cached
89441e7003bffff,27.339778,-82.5160826,90,bronze/images/89441e7003bffff_90.jpg,2026-04-08T00:07:01.083602+00:00,cached
89441e70043ffff,27.334001,-82.505293,0,bronze/images/89441e70043ffff_0.jpg,2026-04-08T00:07:01.468263+00:00,no_imagery
89441e70043ffff,27.334001,-82.505293,90,bronze/images/89441e70043ffff_90.jpg,2026-04-08T00:07:01.848897+00:00,no_imagery
89441e70043ffff,27.334001,-82.505293,0,bronze/images/89441e70043ffff_0.jpg,2026-04-08T00:07:02.216402+00:00,no_imagery
89441e70043ffff,27.334001,-82.505293,90,bronze/images/89441e70043ffff_90.jpg,2026-04-08T00:07:02.592215+00:00,no_imagery
89441e70047ffff,27.3364587,-82.5078882,0,bronze/images/89441e70047ffff_0.jpg,2026-04-08T00:07:03.340984+00:00,ok
89441e70047ffff,27.3364587,-82.5078882,90,bronze/images/89441e70047ffff_90.jpg,2026-04-08T00:07:04.007415+00:00,ok
89441e70047ffff,27.3364587,-82.5078882,0,bronze/images/89441e70047ffff_0.jpg,2026-04-08T00:07:04.058586+00:00,cached
